DEPARTAMENTO,MUNICIPIO,DIVIPOLA,FB key,lat,long,poblacion,venezuelan_mau_sep,venezuelan_dau_sep,indicador_presion_sep,venezuelan_mau_oct15,venezuelan_dau_oct15,indicador_presion_oct15,venezuelan_mau_oct30,venezuelan_dau_oct30,indicador_presion_oct30,venezuelan_mau_nov15,venezuelan_dau_nov15,indicador_presion_nov15,venezuelan_mau_nov30,venezuelan_dau_nov30,indicador_presion_nov30,venezuelan_mau_dec15,venezuelan_dau_dec15,indicador_presion_dec15,venezuelan_mau_dec30,venezuelan_dau_dec30,indicador_presion_dec30,venezuelan_mau_jan15,venezuelan_dau_jan15,indicador_presion_jan15,venezuelan_mau_jan30,venezuelan_dau_jan30,indicador_presion_jan30,venezuelan_mau_feb15,venezuelan_dau_feb15,indicador_presion_feb15,venezuelan_mau_feb28,venezuelan_dau_feb28,indicador_presion_feb28
#adm1+name,#adm2+name,#adm2+pcode,#adm2+fbcode,#geo+lat,#geo+long,#population+total,#inneed+migrants+monthly,#inneed+migrants+daily,#indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate
Amazonas,El Encanto,91263,463302,-1.7472086,-73.2113246,4972,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Amazonas,La Chorrera,91405,469187,-1.4336896,-72.7550482,4044,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Amazonas,La Pedrera,91407,470725,-1.3297199,-69.589398,5417,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Amazonas,La Victoria,91430,1696694,-0.1186948,-71.318111,1140,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Amazonas,Leticia,91001,472344,-4.2152778,-69.9405556,42280,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,2365.0,0,0,0.0,0,0,0.0
Amazonas,Miriti Parana,91460,474312,-0.7317382,-71.8048885,1515,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Amazonas,Puerto Alegria,91530,476977,-0.957871,-74.2431625,2196,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Amazonas,Puerto Arica,91536,457227,-2.1494946,-71.7567882,1320,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Amazonas,Puerto Nariño,91540,477228,-3.7702778,-70.3830556,8519,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Amazonas,Puerto Santander,91669,479406,-1.0673284,-72.4153244,3113,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Amazonas,Tarapaca,91798,480291,-2.6145242,-70.573417,4314,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Abejorral,5002,456395,5.7887043,-75.4329809,18991,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Abriaqui,5004,456405,6.6666667,-76.0833333,1971,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Alejandria,5021,456668,6.3666667,-75.0833333,3361,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Amaga,5030,456904,6.0371343,-75.7,30181,997,997,3303,1000,997,3313.0,1000,749,3313.0,1000,664,3313.0,1000,997,3313.0,1000,997,3313.0,1000,999,3313.0,1000,799,3313.0,1000,333,3313.0,1000,249,3313.0,1000,599,3313.0
Antioquia,Amalfi,5031,456912,7.0211094,-75.2894849,22567,997,997,4418,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Andes,5034,456987,5.5833333,-75.9166667,47003,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Angelopolis,5036,457001,6.1333333,-75.7,9353,0,0,0,1000,997,10691.0,1000,997,10691.0,1000,997,10691.0,1000,997,10691.0,1000,997,10691.0,1000,997,10691.0,1000,997,10691.0,0,0,0.0,1000,997,10691.0,0,0,0.0
Antioquia,Angostura,5038,457006,6.8666667,-75.3333333,11040,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,9057.0,1000,997,9057.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,9057.0
Antioquia,Anori,5040,457024,7.1666667,-75.0833333,17737,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Anza,5044,457055,6.3333333,-75.9166667,7601,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Apartado,5045,457061,7.8855556,-76.6347222,195068,1300,742,666,1400,466,717.0,1500,872,768.0,1700,708,871.0,1700,1133,871.0,1900,1012,974.0,2000,1454,1025.0,2000,1199,1025.0,2000,1529,1025.0,2000,1058,1025.0,1600,984,820.0
Antioquia,Arboletes,5051,457151,8.5,-76.4166667,43416,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,2303.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,2303.0
Antioquia,Argelia,5055,457202,5.7341667,-75.1463889,8306,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Armenia,5059,457246,6.1666667,-75.8333333,3945,332,332,8416,0,0,0.0,1000,498,25348.0,1000,997,25348.0,1000,997,25348.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Barbosa,5079,457567,6.45,-75.3333333,52395,498,498,950,1000,997,1908.0,0,0,0.0,1000,498,1908.0,0,0,0.0,0,0,0.0,1000,664,1908.0,1000,499,1908.0,1000,599,1908.0,1000,999,1908.0,1000,599,1908.0
Antioquia,Bello,5088,457865,6.3388889,-75.5622222,482287,6200,3706,1286,6400,2715,1327.0,6400,3656,1327.0,8900,5199,1845.0,8100,5541,1679.0,8200,4415,1700.0,9000,6887,1866.0,9700,5841,2011.0,11000,6318,2280.0,10000,6044,2073.0,11000,6401,2280.0
Antioquia,Belmira,5086,457866,6.6666667,-75.6666667,6930,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Betania,5091,457928,5.75,-75.9666667,8976,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Betulia,5093,457958,6.2,-75.9166667,17726,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Briceño,5107,458297,7.1122222,-75.5541667,8673,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Buritica,5113,458479,6.75,-75.9166667,6495,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Caceres,5120,458559,7.6666667,-75.3333333,41012,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Caicedo,5125,458609,6.45,-75.9666667,8396,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Caldas,5129,458697,6.0833333,-75.6333333,80528,664,664,825,0,0,0.0,1000,664,1241.0,1000,498,1241.0,1000,997,1241.0,1000,664,1241.0,1000,332,1241.0,1000,997,1241.0,1000,332,1241.0,1000,333,1241.0,0,0,0.0
Antioquia,Campamento,5134,458815,7.0833333,-75.25,8915,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Cañasgordas,5138,459040,6.75,-76,16737,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Caracoli,5142,459249,6.4119444,-74.7605556,4519,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Caramanta,5145,459265,5.5833333,-75.5833333,5308,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,18839.0,1000,997,18839.0
Antioquia,Carepa,5147,459312,7.7663889,-76.6611111,60141,499,499,830,1000,332,1662.0,1000,999,1662.0,1000,999,1662.0,1000,997,1662.0,1000,856,1662.0,1000,999,1662.0,1000,856,1662.0,1000,749,1662.0,1000,664,1662.0,1000,713,1662.0
Antioquia,Carolina,5150,459371,6.8,-75.25,3512,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Caucasia,5154,460261,7.9166667,-75,120479,624,624,518,1000,666,830.0,1100,824,913.0,1100,641,913.0,1100,439,913.0,1000,624,830.0,1100,732,913.0,1200,399,996.0,1200,666,996.0,1200,599,996.0,1000,249,830.0
Antioquia,Chigorodo,5172,460626,7.6666667,-76.6666667,82151,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1000,498,1217.0,1000,997,1217.0,1000,999,1217.0,1000,997,1217.0,1000,997,1217.0,1000,333,1217.0,0,0,0.0
Antioquia,Cisneros,5190,460903,6.5833333,-75.0833333,8869,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Ciudad Bolivar,5101,460908,5.8333333,-76,26698,997,997,3734,1000,997,3745.0,1000,997,3745.0,1000,997,3745.0,1000,997,3745.0,1000,664,3745.0,1000,498,3745.0,1000,997,3745.0,1000,997,3745.0,1000,997,3745.0,1000,664,3745.0
Antioquia,Cocorna,5197,460968,6,-75,14924,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,6700.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Concepcion,5206,461082,6.4166667,-75.25,3194,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Concordia,5209,461101,6.0833333,-75.9166667,20371,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Copacabana,5212,461155,6.3333333,-75.5,72735,999,999,1373,1000,999,1374.0,1000,997,1374.0,1000,856,1374.0,1000,999,1374.0,1000,799,1374.0,1000,498,1374.0,1000,999,1374.0,1000,832,1374.0,1000,599,1374.0,1000,333,1374.0
Antioquia,Dabeiba,5234,462011,7,-76.25,23068,498,498,2159,0,0,0.0,1000,498,4335.0,1000,498,4335.0,1000,997,4335.0,1000,498,4335.0,1000,997,4335.0,1000,997,4335.0,1000,498,4335.0,0,0,0.0,0,0,0.0
Antioquia,Don Matias,5237,462172,6.5,-75.3333333,23709,997,997,4205,1000,499,4217.0,1000,498,4217.0,1000,498,4217.0,1000,498,4217.0,1000,249,4217.0,0,0,0.0,1000,499,4217.0,1000,333,4217.0,1000,997,4217.0,1000,997,4217.0
Antioquia,Ebejico,5240,462225,6.3333333,-75.75,12489,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,8007.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,El Bagre,5250,462408,7.5941667,-74.8119444,50557,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,1977.0,1000,498,1977.0,0,0,0.0,1000,664,1977.0
Antioquia,El Carmen de Viboral,5148,459362,6.085,-75.3386111,48498,249,249,513,1000,664,2061.0,1000,499,2061.0,1000,664,2061.0,1000,249,2061.0,1000,997,2061.0,1000,666,2061.0,1000,832,2061.0,1000,999,2061.0,1000,998,2061.0,0,0,0.0
Antioquia,El Santuario,5697,464811,6.1333333,-75.25,27273,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Entrerrios,5264,465334,6.5833333,-75.5833333,10404,997,997,9583,1000,997,9611.0,1000,997,9611.0,1000,997,9611.0,1000,997,9611.0,1000,997,9611.0,0,0,0.0,1000,997,9611.0,0,0,0.0,0,0,0.0,1000,997,9611.0
Antioquia,Envigado,5266,465336,6.1730556,-75.5638889,238221,2300,1451,965,2700,1278,1133.0,2300,1299,965.0,2700,2003,1133.0,2200,1434,923.0,2300,1591,965.0,2600,1843,1091.0,2800,1759,1175.0,3200,1904,1343.0,3200,1696,1343.0,3400,2039,1427.0
Antioquia,Fredonia,5282,465644,5.9166667,-75.6666667,21142,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Frontino,5284,465655,6.6666667,-76.3333333,15703,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Giraldo,5306,465893,6.6666667,-75.9166667,3977,997,997,25069,1000,997,25144.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Girardota,5308,,6.4166667,-75.45,58030,0,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Gomez Plata,5310,465919,6.75,-75.8333333,13266,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,7538.0
Antioquia,Granada,5313,465947,6.1666667,-75.1333333,9881,0,0,0,0,0,0.0,0,0,0.0,1000,997,10120.0,1000,997,10120.0,1000,498,10120.0,1000,997,10120.0,1000,498,10120.0,1000,997,10120.0,1000,498,10120.0,1000,997,10120.0
Antioquia,Guadalupe,5315,466081,6.8175,-75.2441667,6318,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Guarne,5318,466302,6.25,-75.4166667,50401,664,664,1317,1000,332,1984.0,1000,599,1984.0,1000,664,1984.0,1000,498,1984.0,1000,332,1984.0,1000,664,1984.0,1000,664,1984.0,1000,570,1984.0,1000,571,1984.0,1000,599,1984.0
Antioquia,Guatape,5321,466350,6.25,-75.1666667,5097,0,0,0,0,0,0.0,0,0,0.0,1000,997,19619.0,0,0,0.0,1000,498,19619.0,1000,997,19619.0,1000,498,19619.0,1000,498,19619.0,1000,997,19619.0,1000,498,19619.0
Antioquia,Heliconia,5347,467786,6.2333333,-75.75,5690,0,0,0,0,0,0.0,0,0,0.0,1000,997,17574.0,1000,997,17574.0,1000,997,17574.0,1000,997,17574.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Hispania,5353,467841,5.8025,-75.9116667,4885,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,20470.0,0,0,0.0,0,0,0.0,1000,997,20470.0,0,0,0.0,0,0,0.0,1000,498,20470.0
Antioquia,Itagui,5360,468148,6.1719444,-75.6113889,276916,3300,2053,1192,3600,2026,1300.0,3400,1791,1227.0,4500,2637,1625.0,4200,2509,1516.0,4200,2596,1516.0,4200,2189,1516.0,1000,595,361.0,5000,2856,1805.0,5200,3069,1877.0,5200,3139,1877.0
Antioquia,Ituango,5361,468163,7.25,-76,19919,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Jardin,5364,468240,5.5833333,-75.8333333,13516,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Jerico,5368,468287,5.75,-75.75,11852,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,La Ceja,5376,469134,6,-75.4166667,54615,666,666,1219,1000,499,1830.0,1000,799,1830.0,1000,997,1830.0,1000,997,1830.0,1000,999,1830.0,1000,499,1830.0,1000,832,1830.0,1000,713,1830.0,1000,856,1830.0,1000,664,1830.0
Antioquia,La Estrella,5380,469602,6.1666667,-75.6666667,65300,997,997,1527,1000,599,1531.0,1000,749,1531.0,1000,664,1531.0,1000,997,1531.0,1000,498,1531.0,1000,997,1531.0,1000,498,1531.0,1000,498,1531.0,0,0,0.0,1000,664,1531.0
Antioquia,La Pintada,5390,470788,5.75,-75.6,6402,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,La Union,5400,472061,5.9166667,-75.3333333,19413,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,5151.0
Antioquia,Liborina,5411,472375,6.75,-75.75,9572,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Maceo,5425,473337,6.5,-74.75,6611,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Marinilla,5440,473766,6.2,-75.3,55798,1100,628,1971,1200,533,2150.0,1300,866,2329.0,1600,1065,2867.0,1400,999,2509.0,1500,922,2688.0,1500,681,2688.0,1700,743,3046.0,1800,1058,3225.0,1800,1285,3225.0,1000,799,1792.0
Antioquia,Medellin,5001,474037,6.2913889,-75.5361111,2529403,73000,40599,2886,75000,43188,2965.0,77000,46972,3044.0,81000,45597,3202.0,85000,50585,3360.0,91000,52856,3597.0,89000,51616,3518.0,94000,56343,3716.0,93000,58218,3676.0,94000,56266,3716.0,90000,53670,3558.0
Antioquia,Montebello,5467,474457,5.9166667,-75.5,5825,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Murindo,5475,474772,6.8,-76.8,4891,0,0,0,0,0,0.0,0,0,0.0,1000,997,20445.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Mutata,5480,474794,7.3333333,-76.5,22028,0,0,0,0,0,0.0,1000,997,4539.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Nariño,5483,474864,5.6,-75.1666667,17891,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Nechi,5495,474907,8.0963889,-74.7758333,28585,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Necocli,5490,474908,8.4238889,-76.7911111,67359,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,1484.0,1000,997,1484.0,1000,997,1484.0,1000,997,1484.0,1000,997,1484.0,1000,332,1484.0,1000,749,1484.0
Antioquia,Olaya,5501,475174,6.6666667,-75.75,3341,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Peñol,17541,476066,5.5,-75.0833333,26344,997,997,3785,0,0,0.0,0,0,0.0,1000,997,3795.0,1000,997,3795.0,1000,997,3795.0,0,0,0.0,0,0,0.0,1000,997,3795.0,1000,997,3795.0,1000,997,3795.0
Antioquia,Peque,5543,476096,7,-75.8333333,11321,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Pueblorrico,5576,476874,5.8,-75.85,6675,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Puerto Berrio,5579,457916,6.4166667,-74.5,49392,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Puerto Nare,5585,474859,6.1916667,-74.5866667,19209,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Puerto Triunfo,5591,477363,5.8708333,-74.6455556,21317,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Remedios,5604,477726,7,-74.4166667,31333,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Retiro,5607,477781,6.0833333,-75.5,19702,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,5075.0,1000,997,5075.0,1000,664,5075.0
Antioquia,Rionegro,5615,477889,6.1666667,-75.4166667,126193,2500,1218,1981,2700,1515,2139.0,2700,1480,2139.0,3100,1814,2456.0,3000,2037,2377.0,3200,1818,2535.0,3300,1864,2615.0,3600,1623,2852.0,0,0,0.0,0,0,0.0,4800,2807,3803.0
Antioquia,Sabanalarga,5628,478088,6.9166667,-75.8,8191,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,Sabaneta,5631,478128,6.15,-75.6,53914,1300,568,2411,1400,508,2596.0,1400,699,2596.0,1700,755,3153.0,1600,599,2967.0,1700,983,3153.0,1700,768,3153.0,1000,653,1854.0,2000,1384,3709.0,0,0,0.0,1900,1168,3524.0
Antioquia,Salgar,5642,478205,6,-76,17397,997,997,5731,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,San Andres de Cuerquia,5647,478315,6.917,-75.667,5917,0,0,0,0,0,0.0,0,0,0.0,1000,997,16900.0,1000,997,16900.0,1000,997,16900.0,1000,997,16900.0,0,0,0.0,1000,997,16900.0,0,0,0.0,0,0,0.0
Antioquia,San Carlos,5649,478429,6.2,-74.9166667,16132,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,San Francisco,5652,478550,6.1166667,-75.9833333,5021,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,San Jeronimo,5656,478637,6.45,-75.7,12890,0,0,0,0,0,0.0,1000,997,7757.0,1000,599,7757.0,1000,832,7757.0,1000,570,7757.0,1000,665,7757.0,1000,666,7757.0,1000,666,7757.0,1000,714,7757.0,1000,817,7757.0
Antioquia,San Jose de La Montaña,5658,478694,6.8502778,-75.6833333,3436,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Antioquia,San Juan de Uraba,5659,478781,8.7630556,-76.53,26646,498,498,1869,1000,498,3752.0,1000,332,3752.0,1000,249,3752.0,1000,664,3752.0,1000,332,3752.0,1000,498,3752.0,1000,499,3752.0,1000,249,3752.0,1000,332,3752.0,1000,498,3752.0
